timestamp,NO1_consumption,NO1_temperature,NO2_consumption,NO2_temperature,NO3_consumption,NO3_temperature,NO4_consumption,NO4_temperature,NO5_consumption,NO5_temperature
2022-03-25 17:00:00+00:00,4078.950743,12.9,4443.263496,7.1,3612.530815,4.3,2551.249931,-2.0,1995.391214,8.1
2022-03-25 18:00:00+00:00,4142.809104,11.9,4459.370417,6.9,3631.199705,3.8,2558.162431,-2.4,2007.825222,7.9
2022-03-25 19:00:00+00:00,4026.149183,9.8,4366.68659,6.9,3574.378939,3.8,2535.783402,-2.6,1981.92799,8.0
2022-03-25 20:00:00+00:00,3887.310936,9.6,4245.709423,7.1,3517.798548,3.9,2499.772723,-3.4,1948.731456,7.6
2022-03-25 21:00:00+00:00,3747.413369,9.0,4132.99285,6.9,3446.255809,2.7,2464.617206,-3.6,1911.999341,5.6
2022-03-25 22:00:00+00:00,3614.363317,9.0,4042.345386,6.6,3367.015029,3.1,2394.148656,-3.5,1870.754719,4.6
2022-03-25 23:00:00+00:00,3517.500528,7.0,3952.296441,5.9,3358.79407,2.8,2355.731671,-3.3,1836.491467,4.3
2022-03-26 00:00:00+00:00,3405.048367,6.2,3880.633325,5.8,3321.05106,3.4,2356.852089,-3.3,1816.466717,3.8
2022-03-26 01:00:00+00:00,3356.951319,4.6,3854.307672,5.6,3293.030469,2.1,2334.285236,-3.3,1812.156774,3.4
2022-03-26 02:00:00+00:00,3362.880453,4.6,3844.880199,5.1,3277.154207,1.3,2350.152844,-4.1,1804.470817,2.9
2022-03-26 03:00:00+00:00,3397.799734,4.5,3858.5576,4.6,3267.221694,1.3,2343.551543,-3.8,1813.944735,2.3
2022-03-26 04:00:00+00:00,3465.964898,3.3,3884.390174,4.2,3281.22904,1.7,2342.872442,-4.9,1826.782627,1.4
2022-03-26 05:00:00+00:00,3546.373867,2.9,3931.665115,4.1,3304.321306,1.1,2375.07568,-4.8,1843.985274,1.2
2022-03-26 06:00:00+00:00,3656.671927,3.1,4029.140182,3.9,3397.721304,1.1,2402.15993,-6.1,1880.483537,0.9
2022-03-26 07:00:00+00:00,3781.121144,3.5,4107.538275,4.1,3479.106086,1.5,2423.415734,-5.1,1916.806183,1.3
2022-03-26 08:00:00+00:00,3891.822033,5.6,4200.85004,4.4,3492.722972,2.1,2451.442673,-4.9,1946.804607,2.4
2022-03-26 09:00:00+00:00,3939.492168,7.7,4195.046268,5.1,3483.615194,2.0,2453.753754,-4.9,1935.1,4.5
2022-03-26 10:00:00+00:00,3882.49084,8.4,4146.32758,5.8,3473.293546,2.7,2414.838373,-4.8,1916.908178,6.4
2022-03-26 11:00:00+00:00,3789.081703,9.4,4064.758231,6.8,3425.076707,2.6,2406.96299,-4.5,1895.027339,7.1
2022-03-26 12:00:00+00:00,3706.549407,10.2,4007.850995,7.3,3401.152362,3.2,2343.514507,-4.8,1859.125696,8.2
2022-03-26 13:00:00+00:00,3634.507577,10.5,3948.213062,8.2,3383.096638,3.4,2372.996667,-4.6,1840.454435,8.8
2022-03-26 14:00:00+00:00,3614.795289,10.7,3885.164306,8.4,3397.553961,3.4,2412.821036,-3.9,1839.179162,9.2
2022-03-26 15:00:00+00:00,3672.737012,9.9,3941.101156,7.8,3441.352305,3.4,2458.128586,-3.6,1851.282379,9.0
2022-03-26 16:00:00+00:00,3765.896178,9.7,4056.296026,7.8,3442.81182,3.1,2487.4382,-4.3,1878.936568,8.4
2022-03-26 17:00:00+00:00,3901.313849,9.0,4191.269823,6.5,3496.88863,2.8,2532.703269,-4.8,1910.132711,7.9
2022-03-26 18:00:00+00:00,4011.087011,7.1,4316.616199,5.9,3541.139884,2.4,2581.184528,-6.5,1949.590009,7.2
2022-03-26 19:00:00+00:00,3907.105836,5.4,4273.956528,5.1,3503.91809,1.5,2548.343796,-7.9,1924.061242,6.8
2022-03-26 20:00:00+00:00,3792.988035,4.7,4182.22199,4.7,3450.55122,0.3,2513.730625,-7.6,1885.406253,6.8
2022-03-26 21:00:00+00:00,3696.75832,4.8,4119.594474,4.7,3407.398941,-0.1,2505.217194,-8.5,1850.990093,6.6
2022-03-26 22:00:00+00:00,3590.906647,4.6,4028.763433,4.7,3323.655353,-0.2,2477.518459,-8.8,1826.979343,5.6
2022-03-26 23:00:00+00:00,3483.62393,4.9,3982.218285,5.3,3276.264627,-0.2,2434.129076,-8.8,1807.619674,4.7
2022-03-27 00:00:00+00:00,3422.211232,4.8,3960.428894,5.5,3261.271634,-0.3,2420.898033,-8.8,1782.71054,4.5
2022-03-27 01:00:00+00:00,3387.436661,4.6,3920.768885,4.8,3248.668053,0.0,2378.543271,-8.9,1788.092491,4.3
2022-03-27 02:00:00+00:00,3397.795205,4.2,3941.202324,4.6,3248.940284,0.2,2337.536202,-8.6,1768.541873,4.3
2022-03-27 03:00:00+00:00,3424.006417,2.8,3968.018006,4.6,3263.989397,0.3,2342.314839,-8.5,1764.027346,4.4
2022-03-27 04:00:00+00:00,3516.33185,1.2,4005.829074,4.6,3277.355609,0.4,2336.717896,-7.8,1771.263485,4.4
2022-03-27 05:00:00+00:00,3564.212648,0.6,4013.358847,4.7,3288.467822,0.5,2325.186718,-9.1,1769.908123,4.6
2022-03-27 06:00:00+00:00,3682.067761,0.6,4067.867916,4.7,3329.282987,1.4,2364.69015,-8.6,1797.12318,4.8
2022-03-27 07:00:00+00:00,3831.072775,1.2,4136.93352,4.7,3383.00406,3.9,2395.422372,-7.5,1842.268578,5.0
2022-03-27 08:00:00+00:00,3968.906337,2.5,4156.271052,5.0,3423.68975,5.2,2385.315723,-6.2,1873.035698,5.3
2022-03-27 09:00:00+00:00,4025.80562,3.7,4166.469395,5.6,3418.118832,7.2,2364.029309,-4.9,1893.046487,5.8
2022-03-27 10:00:00+00:00,4002.233729,4.2,4137.941114,7.1,3403.034598,7.8,2373.468485,-4.7,1799.385955,6.5
2022-03-27 11:00:00+00:00,3934.810385,4.8,4127.412676,7.9,3387.952381,7.9,2370.182815,-2.8,1901.527989,7.4
2022-03-27 12:00:00+00:00,3822.767399,6.0,4081.821754,8.3,3377.396705,8.1,2368.197264,-2.8,1901.202687,7.5
2022-03-27 13:00:00+00:00,3739.037041,7.8,4038.081108,7.9,3375.245493,8.2,2383.219886,-2.9,1904.772651,8.2
2022-03-27 14:00:00+00:00,3658.830716,9.8,4011.552884,7.9,3366.254291,8.0,2386.40698,-2.7,1899.086364,7.9
2022-03-27 15:00:00+00:00,3650.896875,14.2,3990.525057,7.3,3372.881907,8.0,2397.49835,-3.0,1895.993841,7.6
2022-03-27 16:00:00+00:00,3691.867639,13.8,4045.472671,7.2,3417.394048,7.1,2408.646175,-3.5,1896.846676,7.4
2022-03-27 17:00:00+00:00,3771.82006,12.4,4121.60873,6.4,3451.482929,6.8,2487.627185,-3.7,1913.139233,7.2
2022-03-27 18:00:00+00:00,3913.274242,11.0,4232.726525,6.3,3454.973551,6.8,2510.790721,-4.1,1938.766354,7.1
2022-03-27 19:00:00+00:00,3877.657377,9.9,4199.065014,6.1,3384.074511,6.9,2539.627891,-4.0,1933.815642,6.9
2022-03-27 20:00:00+00:00,3762.866544,9.3,4116.320239,5.5,3332.94798,6.2,2512.65423,-4.0,1895.554804,6.8
2022-03-27 21:00:00+00:00,3573.295521,8.8,4024.346228,5.2,3319.47153,5.0,2440.521637,-4.2,1838.818963,6.8
2022-03-27 22:00:00+00:00,3380.062893,8.1,3920.963729,6.0,3261.231098,4.6,2388.753029,-4.4,1791.565871,6.8
2022-03-27 23:00:00+00:00,3270.348107,9.0,3857.889247,5.7,3217.143087,5.3,2359.987767,-5.0,1754.637641,6.9
2022-03-28 00:00:00+00:00,3224.424747,8.3,3837.548041,5.3,3207.486351,3.6,2304.615271,-5.6,1730.102897,6.9
2022-03-28 01:00:00+00:00,3215.923617,8.0,3825.849154,5.1,3216.078532,2.4,2333.776721,-5.3,1721.361758,7.0
2022-03-28 02:00:00+00:00,3241.253228,7.6,3833.811095,5.1,3243.032503,2.7,2358.549546,-5.5,1719.937185,7.6
2022-03-28 03:00:00+00:00,3375.594927,7.2,3956.9882,5.2,3278.151721,2.2,2414.083853,-5.9,1752.717637,7.8
2022-03-28 04:00:00+00:00,3791.53574,8.7,4183.688172,5.3,3462.35048,2.3,2506.385184,-6.2,1869.586809,7.3
2022-03-28 05:00:00+00:00,4234.644472,8.5,4474.445012,5.5,3659.626697,2.4,2639.55167,-6.5,1992.086176,5.7
2022-03-28 06:00:00+00:00,4326.744258,9.5,4568.45579,6.0,3774.984232,2.2,2687.65286,-6.5,2045.526826,5.5
2022-03-28 07:00:00+00:00,4283.363046,10.2,4542.261008,6.6,3781.591046,2.6,2674.439608,-6.0,2057.5882,5.3
2022-03-28 08:00:00+00:00,4247.211571,10.3,4517.185016,6.5,3782.679505,2.7,2659.284174,-5.2,2048.083473,5.3
2022-03-28 09:00:00+00:00,4176.105291,9.4,4445.623754,6.3,3765.087148,2.2,2621.682325,-4.7,2020.936795,5.0
2022-03-28 10:00:00+00:00,4106.498012,9.4,4394.380756,6.9,3732.222294,1.5,2597.335269,-4.3,2001.544142,5.8
2022-03-28 11:00:00+00:00,4045.311299,9.8,4349.044834,7.0,3724.814363,1.6,2548.146768,-3.9,1982.833947,5.9
2022-03-28 12:00:00+00:00,3995.705655,10.3,4337.636712,6.9,3705.817941,0.4,2552.216673,-3.1,1970.612845,6.1
2022-03-28 13:00:00+00:00,3978.500157,10.4,4295.09721,7.0,3690.38069,0.1,2530.780749,-3.5,1960.710758,5.9
2022-03-28 14:00:00+00:00,4028.455377,10.7,4299.251098,6.9,3681.803852,0.6,2522.624917,-2.6,1964.596917,7.3
2022-03-28 15:00:00+00:00,4049.035649,9.8,4273.139711,6.6,3647.678302,0.6,2499.816512,-2.3,1945.031666,6.7
2022-03-28 16:00:00+00:00,4030.988079,8.5,4282.279212,6.1,3640.299425,0.7,2517.966773,-3.9,1932.966448,6.5
2022-03-28 17:00:00+00:00,4090.530634,7.8,4331.892356,5.9,3659.968357,0.8,2552.467472,-4.9,1953.704771,5.9
2022-03-28 18:00:00+00:00,4250.389487,5.9,4424.310044,5.1,3706.441412,1.0,2606.018199,-5.3,1996.111332,4.8
2022-03-28 19:00:00+00:00,4228.481158,4.8,4416.511708,4.7,3683.581318,0.6,2604.817518,-6.2,2009.836236,4.0
2022-03-28 20:00:00+00:00,4105.37994,4.1,4327.794315,4.3,3614.186299,0.0,2558.909392,-6.0,1975.3296,3.6
2022-03-28 21:00:00+00:00,3929.700401,2.9,4197.083273,4.1,3494.415463,-0.1,2513.188841,-5.6,1917.72047,3.2
2022-03-28 22:00:00+00:00,3753.190878,2.4,4102.177398,3.8,3389.307496,-0.8,2476.286026,-5.3,1869.146243,2.9
2022-03-28 23:00:00+00:00,3665.93094,1.3,4038.099401,3.5,3354.512695,-1.3,2428.95761,-4.9,1843.248677,2.2
2022-03-29 00:00:00+00:00,3642.414978,0.2,4028.245095,3.3,3275.993457,-0.8,2427.428045,-4.3,1817.563962,1.5
2022-03-29 01:00:00+00:00,3659.239651,0.1,4039.806037,2.3,3266.261633,-0.9,2437.391647,-4.2,1811.196405,0.8
2022-03-29 02:00:00+00:00,3729.410821,-1.2,4101.136048,2.1,3312.709875,-2.1,2444.035413,-4.1,1824.060238,0.8
2022-03-29 03:00:00+00:00,3937.044274,-2.1,4239.765208,2.1,3373.50734,-3.0,2455.594994,-4.0,1878.882502,1.4
2022-03-29 04:00:00+00:00,4460.926352,-2.2,4543.057046,2.4,3519.211813,-3.6,2567.20673,-3.9,2007.864385,1.2
2022-03-29 05:00:00+00:00,4966.032897,-2.5,4859.236637,3.0,3708.953678,-4.3,2660.795431,-3.9,2128.824329,0.9
2022-03-29 06:00:00+00:00,5071.157852,-2.6,4790.571387,1.9,3776.063958,-4.3,2711.945233,-4.0,2164.43906,0.7
2022-03-29 07:00:00+00:00,4936.214948,-1.8,4797.990564,2.0,3734.68243,-3.9,2671.844274,-3.6,2176.012788,1.2
2022-03-29 08:00:00+00:00,4799.357166,0.4,4688.825212,2.4,3670.743324,-2.8,2643.71768,-2.6,2142.28766,1.6
2022-03-29 09:00:00+00:00,4699.480082,2.0,4497.786124,3.0,3598.767009,-1.4,2629.275888,-3.5,2103.999764,2.1
2022-03-29 10:00:00+00:00,4576.512371,2.2,4548.59843,3.8,3572.683866,0.0,2608.328456,-3.4,2083.293876,3.3
2022-03-29 11:00:00+00:00,4487.621764,3.5,4513.938202,4.0,3519.990534,0.4,2644.293024,-2.3,2054.885174,4.1
2022-03-29 12:00:00+00:00,4446.521066,3.0,4488.857817,5.0,3490.273052,0.6,2595.47137,-3.3,2026.077309,5.6
2022-03-29 13:00:00+00:00,4526.964934,2.3,4467.873021,5.0,3483.258191,1.1,2590.793827,-3.2,2010.736369,6.2
2022-03-29 14:00:00+00:00,4553.596905,0.3,4456.155927,5.0,3472.168436,1.4,2594.25698,-2.6,2025.722517,3.8
2022-03-29 15:00:00+00:00,4561.800978,1.3,4466.150127,4.9,3427.982777,1.5,2572.375343,-3.2,2022.730399,4.6
2022-03-29 16:00:00+00:00,4585.69374,1.6,4483.022226,4.6,3440.712586,1.9,2579.063896,-2.5,2006.356254,4.6
2022-03-29 17:00:00+00:00,4634.476696,1.6,4525.90818,4.3,3485.487731,1.3,2583.625645,-3.1,2041.141308,5.2
2022-03-29 18:00:00+00:00,4747.138541,0.4,4650.983527,3.3,3550.374644,0.0,2621.174979,-3.3,2087.659959,3.2
2022-03-29 19:00:00+00:00,4708.609018,-0.4,4648.356092,3.2,3597.048736,-1.7,2603.010599,-3.3,2082.260634,2.2
2022-03-29 20:00:00+00:00,4566.10453,-0.4,4542.006112,2.9,3530.953668,-1.6,2569.350109,-3.0,2046.123023,1.6
2022-03-29 21:00:00+00:00,4386.201858,-0.9,4419.780813,2.4,3427.241371,-2.4,2506.314743,-3.2,2002.642929,1.1
2022-03-29 22:00:00+00:00,4192.725172,-1.3,4323.387026,1.7,3395.906413,-3.0,2453.356791,-2.9,1961.927621,0.7
2022-03-29 23:00:00+00:00,4096.236901,-2.0,4266.193828,1.3,3387.995907,-2.9,2413.76589,-3.4,1923.877072,-0.3
2022-03-30 00:00:00+00:00,4079.014289,-2.4,4264.714225,0.8,3371.227404,-2.7,2405.42332,-3.4,1912.966521,-0.6
2022-03-30 01:00:00+00:00,4099.696178,-3.1,4279.365872,-1.0,3324.04698,-2.1,2392.279759,-3.3,1912.532098,-1.0
2022-03-30 02:00:00+00:00,4176.471442,-3.6,4322.132579,-2.5,3349.75976,-2.2,2413.137734,-3.3,1925.097562,-1.7
2022-03-30 03:00:00+00:00,4336.584282,-4.6,4427.762962,-2.6,3405.136275,-2.0,2423.619019,-3.4,1974.452506,-2.1
2022-03-30 04:00:00+00:00,4833.608607,-5.2,4748.651209,-3.3,3553.53503,-2.5,2504.09153,-3.5,2110.372631,-1.9
2022-03-30 05:00:00+00:00,5363.212432,-6.1,4981.2714,-3.1,3738.041219,-2.7,2587.810609,-3.5,2264.383773,-2.1
2022-03-30 06:00:00+00:00,5428.560298,-6.7,4843.506998,-3.6,3792.645178,-2.7,2611.379015,-3.0,2308.068678,-1.5
2022-03-30 07:00:00+00:00,5223.108185,-4.7,4955.553878,-2.7,3753.344434,-1.8,2552.881549,-3.1,2277.888808,-1.0
2022-03-30 08:00:00+00:00,5017.231205,-1.4,4922.410521,-0.2,3705.438714,-0.6,2554.110078,-3.0,2203.913386,1.7
2022-03-30 09:00:00+00:00,4835.528114,0.2,4769.633665,2.5,3623.799397,0.2,2557.037546,-2.9,2100.687608,3.5
2022-03-30 10:00:00+00:00,4707.574264,1.4,4724.099145,3.6,3586.34652,0.8,2545.138693,-3.0,2037.620962,4.2
2022-03-30 11:00:00+00:00,4605.469302,3.1,4652.537032,4.4,3564.010266,1.3,2543.205562,-3.1,2052.081164,5.7
2022-03-30 12:00:00+00:00,4527.114545,3.7,4570.022465,5.0,3513.3368,1.8,2577.910612,-2.7,2027.836006,5.7
2022-03-30 13:00:00+00:00,4502.697222,3.6,4536.293174,5.0,3475.439583,0.8,2549.656889,-2.4,2005.084017,7.0
2022-03-30 14:00:00+00:00,4560.176329,3.9,4560.14037,4.4,3505.133684,2.1,2502.732484,-3.8,2014.615705,6.7
2022-03-30 15:00:00+00:00,4532.217828,3.5,4531.66232,4.5,3472.833336,2.5,2479.618726,-3.7,2009.069681,7.1
2022-03-30 16:00:00+00:00,4541.16268,3.2,4518.147374,4.5,3470.974346,2.2,2490.802325,-3.5,1995.111168,6.4
2022-03-30 17:00:00+00:00,4603.59248,2.6,4557.635654,4.4,3495.994255,1.8,2531.94767,-3.6,2021.582803,5.4
2022-03-30 18:00:00+00:00,4789.499153,1.2,4683.283238,3.8,3543.237195,1.3,2560.668516,-3.9,2084.21078,4.1
2022-03-30 19:00:00+00:00,4785.465771,-0.2,4701.599118,3.1,3551.834616,1.1,2555.62057,-4.0,2097.42516,3.4
2022-03-30 20:00:00+00:00,4636.148167,-1.0,4614.475564,1.1,3504.329085,0.7,2515.053496,-3.6,2055.454326,2.7
2022-03-30 21:00:00+00:00,4435.634411,-1.1,4453.222913,0.5,3425.413322,0.7,2459.66697,-4.3,1989.384635,2.1
2022-03-30 22:00:00+00:00,4224.359758,-1.3,4338.51424,-0.7,3341.888025,0.5,2441.41582,-4.4,1942.114852,1.5
2022-03-30 23:00:00+00:00,4108.304143,-1.2,4282.831385,-1.4,3296.060398,0.5,2407.388394,-4.1,1911.910929,0.4
2022-03-31 00:00:00+00:00,4060.279337,-1.5,4281.819872,-3.1,3270.424788,-0.2,2407.233678,-5.1,1904.054141,0.3
2022-03-31 01:00:00+00:00,4068.132756,-1.9,4293.956535,-3.5,3248.8338,-0.5,2396.810003,-5.1,1901.479782,-1.2
2022-03-31 02:00:00+00:00,4108.511824,-2.0,4343.651848,-3.9,3294.065742,-1.5,2414.088545,-4.7,1909.244959,-1.3
2022-03-31 03:00:00+00:00,4283.853596,-3.0,4487.542748,-4.4,3371.615604,-2.7,2429.238609,-4.8,1950.097831,-1.6
2022-03-31 04:00:00+00:00,4775.037551,-3.1,4849.558033,-4.6,3519.450978,-3.2,2529.296305,-4.5,2094.360359,-1.4
2022-03-31 05:00:00+00:00,5254.066846,-3.5,5174.857653,-5.1,3735.614938,-3.5,2653.953524,-5.0,2243.801222,-2.3
2022-03-31 06:00:00+00:00,5297.835928,-3.0,5149.902222,-4.1,3817.517493,-3.0,2711.796197,-5.5,2278.6417,-2.4
2022-03-31 07:00:00+00:00,5103.31242,-1.9,5032.810278,-2.4,3777.742978,-1.6,2674.546416,-5.4,2253.133417,-2.1
2022-03-31 08:00:00+00:00,4908.553696,1.0,4889.199502,2.0,3706.536865,-0.2,2625.466102,-4.7,2181.774418,-0.8
2022-03-31 09:00:00+00:00,4785.892449,2.4,4748.317943,4.4,3629.173563,0.7,2565.671276,-3.0,2113.295729,2.9
2022-03-31 10:00:00+00:00,4712.997536,3.5,4643.565883,4.7,3564.288167,0.7,2481.657421,-2.4,2063.37357,4.1
2022-03-31 11:00:00+00:00,4636.974239,3.6,4573.185442,5.0,3521.589207,1.4,2503.246917,-2.6,2030.180849,5.2
2022-03-31 12:00:00+00:00,4582.213457,4.2,4521.632474,5.2,3521.973273,2.5,2505.032356,-2.4,2007.752719,5.9
2022-03-31 13:00:00+00:00,4559.259528,3.8,4487.479603,5.0,3517.961794,3.1,2510.464478,-1.9,1970.848912,6.5
2022-03-31 14:00:00+00:00,4580.417851,4.5,4455.486886,4.7,3552.701199,3.0,2501.763894,-1.7,1957.919644,7.1
2022-03-31 15:00:00+00:00,4572.529757,4.2,4413.831334,4.7,3545.818971,0.6,2496.75484,-1.5,1942.328235,7.7
2022-03-31 16:00:00+00:00,4588.071369,3.3,4430.504499,4.8,3521.893348,0.4,2493.245201,-2.0,1933.498275,7.6
2022-03-31 17:00:00+00:00,4639.236143,2.5,4498.51619,4.9,3535.0739,0.6,2529.985157,-2.6,1968.387413,6.5
2022-03-31 18:00:00+00:00,4793.929758,1.5,4608.222075,4.0,3591.791539,-0.1,2566.332008,-3.1,2016.218867,5.1
2022-03-31 19:00:00+00:00,4779.00329,-0.2,4586.065156,3.5,3602.089863,-0.6,2585.439588,-4.0,2021.244696,3.9
2022-03-31 20:00:00+00:00,4669.246812,-1.3,4502.037747,3.2,3569.187089,-1.2,2538.553739,-3.9,2006.620059,2.3
2022-03-31 21:00:00+00:00,4476.217588,-1.9,4384.235245,2.6,3506.477487,-0.9,2497.499631,-3.8,1968.541374,2.0
2022-03-31 22:00:00+00:00,4297.655725,-2.1,4298.91229,1.2,3433.585331,-1.2,2452.404917,-3.8,1938.220482,0.8
2022-03-31 23:00:00+00:00,4213.863981,-2.2,4252.105328,-0.7,3399.653563,-1.8,2390.258151,-3.6,1923.146719,0.1
2022-04-01 00:00:00+00:00,4187.082477,-2.1,4249.550631,-2.2,3388.068202,-1.8,2381.638307,-3.9,1914.364802,-0.5
2022-04-01 01:00:00+00:00,4183.048736,-2.5,4263.874312,-2.9,3397.279906,-3.2,2413.95372,-5.0,1914.390464,-1.2
2022-04-01 02:00:00+00:00,4234.226181,-3.1,4296.22469,-3.8,3397.960528,-2.7,2424.179093,-5.0,1927.724541,-1.7
2022-04-01 03:00:00+00:00,4424.303338,-4.2,4422.474591,-3.9,3454.844226,-3.4,2461.607151,-3.6,1973.345383,-2.2
2022-04-01 04:00:00+00:00,4904.791673,-5.0,4718.491419,-3.7,3591.418359,-3.5,2551.436718,-3.3,2082.730162,-2.4
2022-04-01 05:00:00+00:00,5387.115135,-5.0,5063.462054,-3.8,3751.508863,-3.9,2652.994899,-3.2,2242.039538,-2.8
2022-04-01 06:00:00+00:00,5465.993011,-4.7,5103.232111,-3.5,3818.362676,-4.1,2686.877886,-2.8,2294.719658,-2.7
2022-04-01 07:00:00+00:00,5279.526631,-3.6,4958.491735,-2.4,3783.606128,-4.0,2657.79714,-2.5,2243.633698,-2.0
2022-04-01 08:00:00+00:00,5140.732076,-0.3,4799.567063,1.2,3725.773786,-2.7,2642.630016,-2.2,2180.545856,-0.4
2022-04-01 09:00:00+00:00,4983.804394,0.7,4688.433013,4.0,3646.217027,-1.7,2628.948528,-1.9,2119.787837,3.7
2022-04-01 10:00:00+00:00,4830.947394,1.8,4622.190797,5.1,3573.35409,0.0,2543.826366,-1.4,2086.424543,4.8
2022-04-01 11:00:00+00:00,4695.579463,2.5,4550.572762,5.0,3551.006504,0.4,2532.732381,-1.4,2054.386757,5.4
2022-04-01 12:00:00+00:00,4626.951822,3.0,4487.568919,4.7,3559.271613,0.7,2558.529143,-1.7,2026.455277,6.5
2022-04-01 13:00:00+00:00,4607.408148,3.0,4434.571506,4.9,3529.975346,0.8,2563.060875,-2.2,2000.511381,6.0
2022-04-01 14:00:00+00:00,4585.610388,3.1,4424.139933,5.2,3505.810645,2.1,2542.963131,-2.0,1989.945635,6.3
2022-04-01 15:00:00+00:00,4540.28814,3.0,4374.51943,5.2,3462.844387,2.6,2531.500555,-2.2,1975.323778,8.2
2022-04-01 16:00:00+00:00,4490.218308,2.7,4388.482492,5.1,3456.238545,2.3,2538.105066,-2.2,1968.617667,7.3
2022-04-01 17:00:00+00:00,4553.926552,3.5,4427.671356,4.9,3470.680922,2.2,2542.872966,-1.9,1998.850799,6.6
2022-04-01 18:00:00+00:00,4657.234291,1.6,4491.013184,3.6,3508.414015,1.1,2573.752046,-1.9,2014.737135,4.7
2022-04-01 19:00:00+00:00,4601.076297,-0.1,4478.652223,2.6,3532.24973,0.5,2553.560701,-1.8,2009.59486,3.7
2022-04-01 20:00:00+00:00,4497.936337,-0.9,4415.718558,1.1,3487.753115,0.0,2501.301424,-1.6,1980.568478,3.1
2022-04-01 21:00:00+00:00,4378.158054,-2.1,4343.648107,0.1,3431.710383,-1.1,2457.536903,-1.6,1950.311636,2.3
2022-04-01 22:00:00+00:00,4252.31471,-2.5,4292.599061,-1.0,3373.358305,-1.0,2402.588328,-1.6,1927.005252,0.8
2022-04-01 23:00:00+00:00,4172.919119,-2.6,4252.954051,-1.1,3344.112105,-0.9,2393.135257,-1.0,1912.934077,-0.2
2022-04-02 00:00:00+00:00,4125.152441,-3.3,4229.070663,-1.8,3371.872988,-1.0,2366.407062,-0.9,1901.235966,-0.7
2022-04-02 01:00:00+00:00,4124.192801,-3.3,4229.512378,-1.8,3378.071367,-0.5,2356.264021,-2.0,1898.457475,-1.2
2022-04-02 02:00:00+00:00,4176.789318,-3.5,4257.082594,-2.8,3391.855146,0.2,2352.025676,-2.5,1910.20852,-1.5
2022-04-02 03:00:00+00:00,4248.800355,-4.3,4299.909365,-3.5,3403.570215,0.7,2351.62549,-2.4,1924.646734,-2.1
2022-04-02 04:00:00+00:00,4379.700295,-5.1,4376.357261,-3.5,3449.869067,0.8,2367.150565,-2.1,1955.40389,-2.3
2022-04-02 05:00:00+00:00,4511.594097,-5.9,4465.370992,-4.4,3516.95178,0.5,2400.18567,-1.6,1980.745988,-2.5
2022-04-02 06:00:00+00:00,4595.816282,-5.3,4574.839841,-3.8,3600.946757,0.4,2441.481307,-1.7,2023.374746,-2.5
2022-04-02 07:00:00+00:00,4656.555088,-3.3,4601.818884,-2.7,3681.66404,1.3,2466.535075,-1.7,2057.260524,-2.0
2022-04-02 08:00:00+00:00,4648.167683,-0.4,4551.389269,0.5,3676.536822,1.8,2467.311548,-1.2,2050.383462,0.3
2022-04-02 09:00:00+00:00,4558.072003,1.0,4461.951512,3.1,3634.647291,1.1,2467.398242,-0.5,2022.660823,3.1
2022-04-02 10:00:00+00:00,4411.366682,2.7,4377.50211,4.2,3586.683925,0.8,2440.828473,-0.1,1993.573235,5.1
2022-04-02 11:00:00+00:00,4282.646246,4.0,4306.127004,4.9,3556.10591,1.2,2415.274772,0.3,1973.43613,5.8
2022-04-02 12:00:00+00:00,4148.209621,4.7,4232.406494,5.0,3511.308301,1.3,2386.195817,1.0,1979.330066,5.5
2022-04-02 13:00:00+00:00,4047.063216,6.3,4177.5918,5.8,3524.035377,1.4,2399.254398,-0.1,1961.00158,2.4
2022-04-02 14:00:00+00:00,4043.856904,6.8,4186.204074,6.1,3529.481592,1.5,2393.33161,-1.0,1953.054371,3.9
2022-04-02 15:00:00+00:00,4073.853021,7.3,4215.27419,6.1,3546.286825,1.6,2416.139097,-1.0,1969.564913,4.3
2022-04-02 16:00:00+00:00,4114.680005,7.4,4288.689958,5.4,3583.81353,1.5,2456.255564,-0.9,1972.041575,4.1
2022-04-02 17:00:00+00:00,4189.253862,6.3,4363.848422,4.5,3597.533793,1.5,2469.070652,-1.3,1998.396684,4.7
2022-04-02 18:00:00+00:00,4248.159173,4.7,4409.347138,4.4,3578.930889,0.9,2505.219727,-2.2,2009.224026,2.3
2022-04-02 19:00:00+00:00,4202.922305,3.0,4384.38327,3.9,3557.545642,0.8,2477.731015,-1.9,1997.251714,2.3
2022-04-02 20:00:00+00:00,4122.892565,0.9,4320.583319,3.8,3507.424534,0.5,2462.915672,-2.0,1970.527746,2.0
2022-04-02 21:00:00+00:00,4019.486951,0.4,4232.685702,3.8,3453.58761,0.4,2432.807102,-2.8,1937.854191,1.8
2022-04-02 22:00:00+00:00,3910.148457,0.4,4166.81712,3.2,3383.059866,0.3,2405.344275,-3.0,1899.328472,1.7
2022-04-02 23:00:00+00:00,3836.312957,0.3,4118.099988,3.2,3337.347981,0.1,2384.282187,-4.0,1881.984838,1.5
2022-04-03 00:00:00+00:00,3783.447448,0.0,4111.566104,3.3,3307.639196,0.2,2385.51351,-4.7,1873.906761,1.8
2022-04-03 01:00:00+00:00,3789.016261,-0.5,4109.393779,3.7,3285.013918,0.1,2352.686682,-6.6,1863.548338,2.0
